date,location,arriving_IDP,leaving_IDP,fatalities,event_count
2023-05-05,central darfur,90280.0,90280.0,0.0,0.0
2023-05-05,east darfur,7000.0,0.0,0.0,0.0
2023-05-05,gedaref,42240.0,0.0,0.0,0.0
2023-05-05,kassala,29170.0,0.0,0.0,0.0
2023-05-05,khartoum,19585.0,937282.0,6.0,5.0
2023-05-05,north darfur,29300.0,24350.0,1.0,3.0
2023-05-05,north kordofan,27565.0,2709.0,0.0,0.0
2023-05-05,northern,188055.0,0.0,0.0,0.0
2023-05-05,red sea,22817.0,0.0,0.0,0.0
2023-05-05,river nile,186115.0,0.0,0.0,0.0
2023-05-05,sennar,120725.0,0.0,0.0,0.0
2023-05-05,south darfur,89820.0,96910.0,0.0,0.0
2023-05-05,south kordofan,9179.0,0.0,0.0,0.0
2023-05-05,south sudan,2458.0,0.0,0.0,0.0
2023-05-05,sudan,0.0,2458.0,0.0,0.0
2023-05-05,west darfur,273220.0,277020.0,0.0,0.0
2023-05-05,west kordofan,686.0,0.0,0.0,0.0
2023-05-05,white nile,211164.0,0.0,0.0,1.0
2023-05-06,south sudan,2710.0,0.0,0.0,0.0
2023-05-06,sudan,0.0,2710.0,0.0,0.0
2023-05-07,south sudan,2516.0,0.0,0.0,0.0
2023-05-07,sudan,0.0,2516.0,0.0,0.0
2023-05-08,south sudan,2332.0,0.0,0.0,0.0
2023-05-08,sudan,0.0,2332.0,0.0,0.0
2023-05-09,south sudan,2011.0,0.0,0.0,0.0
2023-05-09,sudan,0.0,2011.0,0.0,0.0
2023-05-10,south sudan,2665.0,0.0,0.0,0.0
2023-05-10,sudan,0.0,2665.0,0.0,0.0
2023-05-11,south sudan,1488.0,0.0,0.0,0.0
2023-05-11,sudan,0.0,1488.0,0.0,0.0
2023-05-12,aj jazirah,59175.0,0.0,0.0,0.0
2023-05-12,blue nile,1115.0,0.0,0.0,0.0
2023-05-12,central darfur,1780.0,1780.0,0.0,0.0
2023-05-12,gedaref,5870.0,0.0,0.0,0.0
2023-05-12,kassala,1695.0,0.0,0.0,0.0
2023-05-12,khartoum,26845.0,607075.0,101.0,12.0
2023-05-12,north darfur,24300.0,18770.0,0.0,0.0
2023-05-12,north kordofan,20930.0,8040.0,0.0,0.0
2023-05-12,northern,112510.0,0.0,0.0,0.0
2023-05-12,red sea,14925.0,0.0,0.0,0.0
2023-05-12,river nile,116445.0,0.0,0.0,0.0
2023-05-12,sennar,41635.0,0.0,0.0,0.0
2023-05-12,south darfur,45490.0,47100.0,1.0,1.0
2023-05-12,south kordofan,1585.0,0.0,0.0,0.0
2023-05-12,south sudan,2058.0,0.0,0.0,0.0
2023-05-12,sudan,0.0,2058.0,0.0,0.0
2023-05-12,west darfur,156565.0,160365.0,180.0,1.0
2023-05-12,white nile,212265.0,0.0,0.0,1.0
2023-05-13,south sudan,1589.0,0.0,0.0,0.0
2023-05-13,sudan,0.0,1589.0,0.0,0.0
2023-05-14,south sudan,1728.0,0.0,0.0,0.0
2023-05-14,sudan,0.0,1728.0,0.0,0.0
2023-05-15,south sudan,1804.0,0.0,0.0,0.0
2023-05-15,sudan,0.0,1804.0,0.0,0.0
2023-05-16,south sudan,1691.0,0.0,0.0,0.0
2023-05-16,sudan,0.0,1691.0,0.0,0.0
2023-05-17,south sudan,1639.0,0.0,0.0,0.0
2023-05-17,sudan,0.0,1639.0,0.0,0.0
2023-05-18,south sudan,1501.0,0.0,0.0,0.0
2023-05-18,sudan,0.0,1501.0,0.0,0.0
2023-05-19,south sudan,1745.0,0.0,0.0,0.0
2023-05-19,sudan,0.0,1745.0,0.0,0.0
2023-05-20,south sudan,1282.0,0.0,0.0,0.0
2023-05-20,sudan,0.0,1282.0,0.0,0.0
2023-05-21,blue nile,1245.0,0.0,0.0,0.0
2023-05-21,central darfur,1780.0,1780.0,0.0,0.0
2023-05-21,gazera,63284.0,0.0,0.0,0.0
2023-05-21,gedaref,18615.0,0.0,0.0,0.0
2023-05-21,kassala,4220.0,0.0,0.0,0.0
2023-05-21,khartoum,17350.0,718573.0,3.0,7.0
2023-05-21,north darfur,19695.0,15820.0,0.0,1.0
2023-05-21,north kordofan,20305.0,3026.0,0.0,0.0
2023-05-21,northern,145189.0,0.0,0.0,0.0
2023-05-21,red sea,13014.0,0.0,0.0,0.0
2023-05-21,river nile,162952.0,0.0,0.0,0.0
2023-05-21,sennar,62575.0,0.0,0.0,0.0
2023-05-21,south darfur,50490.0,50490.0,2.0,1.0
2023-05-21,south kordofan,7537.0,0.0,0.0,0.0
2023-05-21,south sudan,2025.0,0.0,0.0,0.0
2023-05-21,sudan,0.0,2025.0,0.0,0.0
2023-05-21,west darfur,248625.0,252425.0,0.0,0.0
2023-05-21,west kordofan,417.0,0.0,0.0,0.0
2023-05-21,white nile,204821.0,0.0,0.0,0.0
2023-05-22,south sudan,2493.0,0.0,0.0,0.0
2023-05-22,sudan,0.0,2493.0,0.0,0.0
2023-05-23,south sudan,2020.0,0.0,0.0,0.0
2023-05-23,sudan,0.0,2020.0,0.0,0.0
2023-05-24,south sudan,1891.0,0.0,0.0,0.0
2023-05-24,sudan,0.0,1891.0,0.0,0.0
2023-05-25,south sudan,1873.0,0.0,0.0,0.0
2023-05-25,sudan,0.0,1873.0,0.0,0.0
2023-05-26,south sudan,1773.0,0.0,0.0,0.0
2023-05-26,sudan,0.0,1773.0,0.0,0.0
2023-05-27,south sudan,2004.0,0.0,0.0,0.0
2023-05-27,sudan,0.0,2004.0,0.0,0.0
2023-05-28,south sudan,2043.0,0.0,0.0,0.0
2023-05-28,sudan,0.0,2043.0,0.0,0.0
2023-05-29,aj jazirah,68334.0,0.0,0.0,0.0
2023-05-29,blue nile,3185.0,0.0,0.0,0.0
2023-05-29,central darfur,1780.0,1780.0,0.0,0.0
2023-05-29,east darfur,5100.0,0.0,0.0,1.0
2023-05-29,gedaref,36940.0,0.0,0.0,0.0
2023-05-29,kassala,8475.0,0.0,0.0,0.0
2023-05-29,khartoum,17980.0,838664.0,6.0,8.0
2023-05-29,north darfur,24720.0,19815.0,0.0,1.0
2023-05-29,north kordofan,23523.0,2520.0,0.0,0.0
2023-05-29,northern,143604.0,0.0,0.0,0.0
2023-05-29,red sea,17631.0,0.0,0.0,0.0
2023-05-29,river nile,185860.0,0.0,0.0,0.0
2023-05-29,sennar,122260.0,0.0,0.0,0.0
2023-05-29,south darfur,89820.0,95010.0,0.0,1.0
2023-05-29,south kordofan,8850.0,0.0,0.0,0.0
2023-05-29,south sudan,1999.0,0.0,0.0,0.0
2023-05-29,sudan,0.0,1999.0,0.0,0.0
2023-05-29,west darfur,248625.0,252425.0,0.0,0.0
2023-05-29,west kordofan,661.0,0.0,0.0,0.0
2023-05-29,white nile,202866.0,0.0,0.0,0.0
2023-05-30,south sudan,1810.0,0.0,0.0,0.0
2023-05-30,sudan,0.0,1810.0,0.0,0.0
2023-05-31,south sudan,1992.0,0.0,0.0,0.0
2023-05-31,sudan,0.0,1992.0,0.0,0.0
2023-06-01,south sudan,1786.0,0.0,0.0,0.0
2023-06-01,sudan,0.0,1786.0,0.0,0.0
2023-06-02,south sudan,1394.0,0.0,0.0,0.0
2023-06-02,sudan,0.0,1394.0,0.0,0.0
2023-06-03,south sudan,2297.0,0.0,0.0,0.0
2023-06-03,sudan,0.0,2297.0,0.0,0.0
2023-06-04,aj jazirah,77485.0,0.0,0.0,0.0
2023-06-04,blue nile,4145.0,0.0,0.0,0.0
2023-06-04,central darfur,90280.0,90280.0,0.0,0.0
2023-06-04,east darfur,7000.0,0.0,0.0,0.0
2023-06-04,gedaref,42240.0,0.0,0.0,1.0
2023-06-04,kassala,29170.0,0.0,0.0,0.0
2023-06-04,khartoum,19585.0,937282.0,13.0,8.0
2023-06-04,north darfur,29300.0,24350.0,17.0,3.0
2023-06-04,north kordofan,27565.0,2709.0,0.0,0.0
2023-06-04,northern,188055.0,0.0,0.0,0.0
2023-06-04,red sea,22817.0,0.0,0.0,0.0
2023-06-04,river nile,186115.0,0.0,0.0,0.0
2023-06-04,sennar,120725.0,0.0,0.0,1.0
2023-06-04,south darfur,89820.0,96910.0,0.0,0.0
2023-06-04,south kordofan,9179.0,0.0,0.0,0.0
2023-06-04,south sudan,2092.0,0.0,0.0,0.0
2023-06-04,sudan,0.0,2092.0,0.0,0.0
2023-06-04,west darfur,273220.0,277020.0,0.0,0.0
2023-06-04,west kordofan,686.0,0.0,0.0,0.0
2023-06-04,white nile,211164.0,0.0,0.0,0.0
2023-06-05,south sudan,2113.0,0.0,0.0,0.0
2023-06-05,sudan,0.0,2113.0,0.0,0.0
2023-06-06,south sudan,1218.0,0.0,0.0,0.0
2023-06-06,sudan,0.0,1218.0,0.0,0.0
2023-06-07,south sudan,1505.0,0.0,0.0,0.0
2023-06-07,sudan,0.0,1505.0,0.0,0.0
2023-06-08,south sudan,2938.0,0.0,0.0,0.0
2023-06-08,sudan,0.0,2938.0,0.0,0.0
2023-06-09,south sudan,1802.0,0.0,0.0,0.0
2023-06-09,sudan,0.0,1802.0,0.0,0.0
2023-06-10,south sudan,1857.0,0.0,0.0,0.0
2023-06-10,sudan,0.0,1857.0,0.0,0.0
2023-06-11,south sudan,2938.0,0.0,0.0,0.0
2023-06-11,sudan,0.0,2938.0,0.0,0.0
2023-06-12,south sudan,2247.0,0.0,0.0,0.0
2023-06-12,sudan,0.0,2247.0,0.0,0.0
2023-06-13,aj jazirah,100601.0,0.0,0.0,0.0
2023-06-13,blue nile,15434.0,0.0,0.0,0.0
2023-06-13,central darfur,93930.0,91780.0,0.0,1.0
2023-06-13,east darfur,7000.0,0.0,0.0,1.0
2023-06-13,gazera,0.0,425.0,0.0,0.0
2023-06-13,gedaref,56715.0,0.0,0.0,0.0
2023-06-13,kassala,35169.0,0.0,0.0,0.0
2023-06-13,khartoum,20394.0,1093728.0,5.0,5.0
2023-06-13,north darfur,56025.0,50825.0,0.0,0.0
2023-06-13,north kordofan,35784.0,4403.0,0.0,0.0
2023-06-13,northern,189176.0,0.0,0.0,1.0
2023-06-13,red sea,28600.0,0.0,0.0,0.0
2023-06-13,river nile,235935.0,0.0,0.0,0.0
2023-06-13,sennar,137145.0,0.0,0.0,0.0
2023-06-13,south darfur,133320.0,142560.0,2.0,4.0
2023-06-13,south kordofan,15059.0,0.0,0.0,0.0
2023-06-13,south sudan,1681.0,0.0,0.0,0.0
2023-06-13,sudan,0.0,1681.0,0.0,0.0
2023-06-13,west darfur,283220.0,287270.0,2.0,1.0
2023-06-13,west kordofan,831.0,0.0,0.0,0.0
2023-06-13,white nile,226653.0,0.0,0.0,0.0
2023-06-14,south sudan,2100.0,0.0,0.0,0.0
2023-06-14,sudan,0.0,2100.0,0.0,0.0
2023-06-15,south sudan,835.0,0.0,0.0,0.0
2023-06-15,sudan,0.0,835.0,0.0,0.0
2023-06-16,south sudan,1712.0,0.0,0.0,0.0
2023-06-16,sudan,0.0,1712.0,0.0,0.0
2023-06-17,south sudan,1152.0,0.0,0.0,0.0
2023-06-17,sudan,0.0,1152.0,0.0,0.0
2023-06-18,aj jazirah,117360.0,425.0,0.0,0.0
2023-06-18,blue nile,15997.0,0.0,0.0,0.0
2023-06-18,central darfur,98930.0,96780.0,0.0,0.0
2023-06-18,east darfur,7000.0,0.0,0.0,0.0
2023-06-18,gedaref,68715.0,0.0,0.0,0.0
2023-06-18,kassala,40310.0,0.0,0.0,0.0
2023-06-18,khartoum,21080.0,1347384.0,2.0,6.0
2023-06-18,north darfur,76520.0,70260.0,8.0,2.0
2023-06-18,north kordofan,36187.0,4697.0,0.0,0.0
2023-06-18,northern,346375.0,0.0,0.0,0.0
2023-06-18,red sea,32605.0,0.0,0.0,0.0
2023-06-18,river nile,268820.0,0.0,0.0,0.0
2023-06-18,sennar,137145.0,0.0,0.0,0.0
2023-06-18,south darfur,134135.0,143380.0,8.0,1.0
2023-06-18,south kordofan,19523.0,0.0,0.0,1.0
2023-06-18,south sudan,1725.0,0.0,0.0,0.0
2023-06-18,sudan,0.0,1725.0,0.0,0.0
2023-06-18,west darfur,298220.0,303020.0,0.0,0.0
2023-06-18,west kordofan,902.0,0.0,0.0,0.0
2023-06-18,white nile,246122.0,0.0,0.0,0.0
2023-06-19,south sudan,4131.0,0.0,0.0,0.0
2023-06-19,sudan,0.0,4131.0,0.0,0.0
2023-06-20,south sudan,1407.0,0.0,0.0,0.0
2023-06-20,sudan,0.0,1407.0,0.0,0.0
2023-06-21,south sudan,1468.0,0.0,0.0,0.0
2023-06-21,sudan,0.0,1468.0,0.0,0.0
2023-06-22,south sudan,1462.0,0.0,0.0,0.0
2023-06-22,sudan,0.0,1462.0,0.0,0.0
2023-06-23,south sudan,968.0,0.0,0.0,0.0
2023-06-23,sudan,0.0,968.0,0.0,0.0
2023-06-24,south sudan,2045.0,0.0,0.0,0.0
2023-06-24,sudan,0.0,2045.0,0.0,0.0
2023-06-25,aj jazirah,126240.0,425.0,0.0,0.0
2023-06-25,blue nile,16862.0,0.0,0.0,1.0
2023-06-25,central darfur,118180.0,101030.0,0.0,0.0
2023-06-25,east darfur,7525.0,0.0,0.0,0.0
2023-06-25,gedaref,74920.0,0.0,0.0,0.0
2023-06-25,kassala,44715.0,0.0,0.0,0.0
2023-06-25,khartoum,23615.0,1435238.0,50.0,11.0
2023-06-25,north darfur,150309.0,156049.0,0.0,0.0
2023-06-25,north kordofan,40333.0,7689.0,0.0,1.0
2023-06-25,northern,348355.0,0.0,0.0,1.0
2023-06-25,red sea,34885.0,0.0,0.0,0.0
2023-06-25,river nile,305246.0,0.0,0.0,0.0
2023-06-25,sennar,146655.0,0.0,0.0,0.0
2023-06-25,south darfur,136135.0,143650.0,3.0,2.0
2023-06-25,south kordofan,24542.0,0.0,0.0,0.0
2023-06-25,south sudan,1527.0,0.0,0.0,0.0
2023-06-25,sudan,0.0,1527.0,0.0,0.0
2023-06-25,west darfur,301055.0,308855.0,0.0,1.0
2023-06-25,west kordofan,1163.0,0.0,0.0,0.0
2023-06-25,white nile,252201.0,0.0,0.0,0.0
2023-06-26,south sudan,1557.0,0.0,0.0,0.0
2023-06-26,sudan,0.0,1557.0,0.0,0.0
2023-06-27,south sudan,1209.0,0.0,0.0,0.0
2023-06-27,sudan,0.0,1209.0,0.0,0.0
2023-06-28,south sudan,1318.0,0.0,0.0,0.0
2023-06-28,sudan,0.0,1318.0,0.0,0.0
2023-06-29,south sudan,1916.0,0.0,0.0,0.0
2023-06-29,sudan,0.0,1916.0,0.0,0.0
2023-06-30,south sudan,1552.0,0.0,0.0,0.0
2023-06-30,sudan,0.0,1552.0,0.0,0.0
2023-07-01,south sudan,1557.0,0.0,0.0,0.0
2023-07-01,sudan,0.0,1557.0,0.0,0.0
2023-07-02,south sudan,2408.0,0.0,0.0,0.0
2023-07-02,sudan,0.0,2408.0,0.0,0.0
2023-07-03,aj jazirah,131224.0,425.0,0.0,0.0
2023-07-03,blue nile,22489.0,0.0,0.0,0.0
2023-07-03,central darfur,121670.0,103580.0,0.0,1.0
2023-07-03,east darfur,7680.0,0.0,0.0,0.0
2023-07-03,gedaref,88585.0,0.0,0.0,0.0
2023-07-03,kassala,53655.0,0.0,0.0,0.0
2023-07-03,khartoum,34750.0,1558798.0,3.0,13.0
2023-07-03,north darfur,151698.0,157023.0,2.0,1.0
2023-07-03,north kordofan,44649.0,7508.0,0.0,1.0
2023-07-03,northern,352755.0,0.0,0.0,0.0
2023-07-03,red sea,36835.0,0.0,0.0,0.0
2023-07-03,river nile,365013.0,0.0,0.0,0.0
2023-07-03,sennar,150510.0,0.0,0.0,0.0
2023-07-03,south darfur,139035.0,147575.0,0.0,0.0
2023-07-03,south kordofan,27130.0,759.0,1.0,1.0
2023-07-03,south sudan,2056.0,0.0,0.0,0.0
2023-07-03,sudan,0.0,2056.0,0.0,0.0
2023-07-03,west darfur,248080.0,255855.0,13.0,2.0
2023-07-03,west kordofan,2190.0,0.0,0.0,0.0
2023-07-03,white nile,253575.0,0.0,0.0,0.0
2023-07-04,south sudan,1198.0,0.0,0.0,0.0
2023-07-04,sudan,0.0,1198.0,0.0,0.0
2023-07-05,south sudan,1753.0,0.0,0.0,0.0
2023-07-05,sudan,0.0,1753.0,0.0,0.0
2023-07-06,south sudan,2973.0,0.0,0.0,0.0
2023-07-06,sudan,0.0,2973.0,0.0,0.0
2023-07-07,south sudan,2191.0,0.0,0.0,0.0
2023-07-07,sudan,0.0,2191.0,0.0,0.0
2023-07-08,south sudan,2271.0,0.0,0.0,0.0
2023-07-08,sudan,0.0,2271.0,0.0,0.0
2023-07-09,aj jazirah,169269.0,425.0,0.0,0.0
2023-07-09,blue nile,35975.0,0.0,0.0,0.0
2023-07-09,central darfur,136180.0,115390.0,0.0,0.0
2023-07-09,east darfur,8305.0,0.0,0.0,0.0
2023-07-09,gedaref,96665.0,0.0,0.0,0.0
2023-07-09,kassala,60254.0,0.0,0.0,0.0
2023-07-09,khartoum,36070.0,1742089.0,22.0,7.0
2023-07-09,north darfur,170414.0,179469.0,0.0,0.0
2023-07-09,north kordofan,46153.0,8698.0,10.0,2.0
2023-07-09,northern,355095.0,0.0,0.0,0.0
2023-07-09,red sea,41580.0,0.0,0.0,0.0
2023-07-09,river nile,399987.0,0.0,0.0,0.0
2023-07-09,sennar,209200.0,0.0,0.0,0.0
2023-07-09,south darfur,152785.0,160805.0,0.0,0.0
2023-07-09,south kordofan,37847.0,4759.0,0.0,3.0
2023-07-09,south sudan,1853.0,0.0,0.0,0.0
2023-07-09,sudan,0.0,1853.0,0.0,0.0
2023-07-09,west darfur,195425.0,202990.0,0.0,0.0
2023-07-09,west kordofan,2290.0,0.0,0.0,0.0
2023-07-09,white nile,261131.0,0.0,0.0,0.0
2023-07-10,south sudan,1647.0,0.0,0.0,0.0
2023-07-10,sudan,0.0,1647.0,0.0,0.0
2023-07-11,south sudan,2097.0,0.0,0.0,0.0
2023-07-11,sudan,0.0,2097.0,0.0,0.0
2023-07-12,south sudan,2340.0,0.0,0.0,0.0
2023-07-12,sudan,0.0,2340.0,0.0,0.0
2023-07-13,south sudan,2355.0,0.0,0.0,0.0
2023-07-13,sudan,0.0,2355.0,0.0,0.0
2023-07-14,south sudan,2311.0,0.0,0.0,0.0
2023-07-14,sudan,0.0,2311.0,0.0,0.0
2023-07-15,south sudan,1431.0,0.0,0.0,0.0
2023-07-15,sudan,0.0,1431.0,0.0,0.0
2023-07-16,aj jazirah,211760.0,425.0,0.0,0.0
2023-07-16,blue nile,38360.0,0.0,0.0,0.0
2023-07-16,central darfur,191430.0,119705.0,0.0,1.0
2023-07-16,east darfur,8610.0,0.0,0.0,1.0
2023-07-16,gedaref,130080.0,0.0,0.0,0.0
2023-07-16,kassala,60955.0,0.0,0.0,1.0
2023-07-16,khartoum,37430.0,1910879.0,6.0,8.0
2023-07-16,north darfur,185114.0,189638.0,0.0,1.0
2023-07-16,north kordofan,51497.0,9585.0,0.0,0.0
2023-07-16,northern,358645.0,0.0,0.0,0.0
2023-07-16,red sea,74785.0,0.0,0.0,0.0
2023-07-16,river nile,427895.0,0.0,0.0,0.0
2023-07-16,sennar,211011.0,0.0,0.0,0.0
2023-07-16,south darfur,154710.0,165536.0,10.0,2.0
2023-07-16,south kordofan,47590.0,8078.0,13.0,4.0
2023-07-16,south sudan,1894.0,0.0,0.0,0.0
2023-07-16,sudan,0.0,1894.0,0.0,0.0
2023-07-16,west darfur,150190.0,209190.0,0.0,0.0
2023-07-16,west kordofan,5075.0,0.0,0.0,0.0
2023-07-16,white nile,267899.0,0.0,0.0,0.0
2023-07-17,south sudan,2607.0,0.0,0.0,0.0
2023-07-17,sudan,0.0,2607.0,0.0,0.0
2023-07-18,south sudan,2012.0,0.0,0.0,0.0
2023-07-18,sudan,0.0,2012.0,0.0,0.0
2023-07-19,south sudan,1988.0,0.0,0.0,0.0
2023-07-19,sudan,0.0,1988.0,0.0,0.0
2023-07-20,south sudan,1948.0,0.0,0.0,0.0
2023-07-20,sudan,0.0,1948.0,0.0,0.0
2023-07-21,south sudan,2176.0,0.0,0.0,0.0
2023-07-21,sudan,0.0,2176.0,0.0,0.0
2023-07-22,south sudan,2035.0,0.0,0.0,0.0
2023-07-22,sudan,0.0,2035.0,0.0,0.0
2023-07-23,aj jazirah,215164.0,425.0,0.0,0.0
2023-07-23,blue nile,40095.0,0.0,0.0,0.0
2023-07-23,central darfur,192430.0,123205.0,0.0,0.0
2023-07-23,east darfur,8670.0,0.0,0.0,0.0
2023-07-23,gedaref,140980.0,0.0,0.0,0.0
2023-07-23,kassala,63810.0,0.0,0.0,0.0
2023-07-23,khartoum,38100.0,1975088.0,0.0,0.0
2023-07-23,north darfur,195870.0,194276.0,0.0,0.0
2023-07-23,north kordofan,54032.0,12082.0,0.0,0.0
2023-07-23,northern,360355.0,0.0,0.0,0.0
2023-07-23,red sea,81269.0,0.0,0.0,0.0
2023-07-23,river nile,449138.0,0.0,0.0,0.0
2023-07-23,sennar,217426.0,0.0,0.0,0.0
2023-07-23,south darfur,184960.0,196344.0,0.0,0.0
2023-07-23,south kordofan,48354.0,7114.0,0.0,0.0
2023-07-23,south sudan,1852.0,0.0,0.0,0.0
2023-07-23,sudan,0.0,1852.0,0.0,0.0
2023-07-23,west darfur,115900.0,177900.0,0.0,0.0
2023-07-23,west kordofan,7825.0,0.0,0.0,0.0
2023-07-23,white nile,272056.0,0.0,0.0,0.0
2018-07-25,south darfur,0.0,0.0,5.0,1.0
2018-07-26,central darfur,0.0,0.0,0.0,1.0
2018-07-26,khartoum,0.0,0.0,0.0,2.0
2018-07-27,central darfur,0.0,0.0,11.0,1.0
2018-07-27,south darfur,0.0,0.0,6.0,2.0
2018-07-29,central darfur,0.0,0.0,0.0,1.0
2018-07-30,central darfur,0.0,0.0,0.0,5.0
2018-08-01,south darfur,0.0,0.0,0.0,4.0
2018-08-02,central darfur,0.0,0.0,0.0,1.0
2018-08-02,west darfur,0.0,0.0,0.0,1.0
2018-08-03,north darfur,0.0,0.0,2.0,1.0
2018-08-04,central darfur,0.0,0.0,2.0,1.0
2018-08-07,central darfur,0.0,0.0,0.0,1.0
2018-08-07,north darfur,0.0,0.0,1.0,1.0
2018-08-08,north darfur,0.0,0.0,0.0,1.0
2018-08-09,south darfur,0.0,0.0,4.0,1.0
2018-08-10,south darfur,0.0,0.0,0.0,1.0
2018-08-13,north darfur,0.0,0.0,0.0,1.0
2018-08-14,gedaref,0.0,0.0,0.0,1.0
2018-08-15,khartoum,0.0,0.0,4.0,1.0
2018-08-15,south kordofan,0.0,0.0,0.0,1.0
2018-08-16,khartoum,0.0,0.0,0.0,2.0
2018-08-18,south darfur,0.0,0.0,1.0,1.0
2018-08-20,north darfur,0.0,0.0,0.0,1.0
2018-08-26,east darfur,0.0,0.0,4.0,1.0
2018-08-26,south darfur,0.0,0.0,3.0,1.0
2018-08-27,gedaref,0.0,0.0,0.0,1.0
2018-08-27,north darfur,0.0,0.0,1.0,2.0
2018-08-27,north kordofan,0.0,0.0,0.0,1.0
2018-08-28,gedaref,0.0,0.0,0.0,1.0
2018-08-29,central darfur,0.0,0.0,2.0,1.0
2018-08-29,north darfur,0.0,0.0,0.0,1.0
2018-08-30,north darfur,0.0,0.0,0.0,1.0
2018-09-01,south darfur,0.0,0.0,1.0,1.0
2018-09-02,north darfur,0.0,0.0,0.0,1.0
2018-09-02,south darfur,0.0,0.0,1.0,2.0
2018-09-04,north darfur,0.0,0.0,1.0,1.0
2018-09-04,sennar,0.0,0.0,0.0,1.0
2018-09-05,central darfur,0.0,0.0,0.0,1.0
2018-09-05,khartoum,0.0,0.0,1.0,1.0
2018-09-05,north darfur,0.0,0.0,0.0,1.0
2018-09-05,northern,0.0,0.0,1.0,1.0
2018-09-05,south darfur,0.0,0.0,1.0,1.0
2018-09-06,northern,0.0,0.0,0.0,1.0
2018-09-06,south darfur,0.0,0.0,1.0,1.0
2018-09-07,north darfur,0.0,0.0,3.0,1.0
2018-09-07,northern,0.0,0.0,0.0,1.0
2018-09-08,blue nile,0.0,0.0,0.0,1.0
2018-09-08,north darfur,0.0,0.0,2.0,1.0
2018-09-08,south kordofan,0.0,0.0,1.0,1.0
2018-09-09,sennar,0.0,0.0,0.0,1.0
2018-09-12,central darfur,0.0,0.0,0.0,1.0
2018-09-12,north darfur,0.0,0.0,0.0,1.0
2018-09-12,south kordofan,0.0,0.0,0.0,1.0
2018-09-16,central darfur,0.0,0.0,0.0,1.0
2018-09-16,south darfur,0.0,0.0,11.0,2.0
2018-09-16,west darfur,0.0,0.0,0.0,1.0
2018-09-17,central darfur,0.0,0.0,0.0,1.0
2018-09-17,north darfur,0.0,0.0,0.0,1.0
